username,user_id,role_cd,time_zone,location_cd,country_cd
1636mst-pierre,1619771,ASSOCIATE,America/Montreal,1090,CA
1175HarinderKaur,1743028,ASSOCIATE,America/Toronto,1175,CA
1190anchal,1548254,SHIFT_LDR,America/Toronto,1190,CA
Kathy1241,1775087,ASSOCIATE,America/Montreal,1241,CA
1277RTawsif,1666696,ASSOCIATE,America/Halifax,1277,CA
dixa1292,1780604,ASSOCIATE,America/Montreal,1292,CA
1326garnason,1517461,ASSOCIATE,America/Vancouver,1326,CA
5691eduenas,1510743,ASSOCIATE,America/Edmonton,1375,CA
1377Concelm,1751852,ASSOCIATE,America/Vancouver,1377,CA
1392sherry,1544221,ASSOCIATE,America/St_Johns,1392,CA
1411ninak,1812044,ASSOCIATE,America/Toronto,1411,CA
1426SGaebel,1737873,ASSOCIATE,America/Toronto,1426,CA
1475CChuong,1803402,ASSOCIATE,America/Toronto,1475,CA
2032Suzanne,1600835,SHIFT_LDR,America/Toronto,1492,CA
AWilk,1731354,ASSOCIATE,America/Toronto,1511,CA
Elyse4442,1589107,ASSOCIATE,America/Montreal,1526,CA
1528BHickey,1429497,ASSOCIATE,America/Toronto,1528,CA
1541Maninder,1818211,ASSOCIATE,America/Toronto,1541,CA
elissa12,1406737,REST_MGR,America/Montreal,1575,CA
1592brandon,1732022,ASSOCIATE,America/Edmonton,1592,CA
1611Mjack,1483445,ASSOCIATE,America/Moncton,1611,CA
1628ghazal,1801257,ASSOCIATE,America/Toronto,1628,CA
0112Simranbeer,1482936,REST_MGR,America/Toronto,1675,CA
2168yegi,1520016,ASSOCIATE,America/Toronto,1677,CA
1692atiller,1267127,ASSOCIATE,America/Halifax,1692,CA
1711AftabM,1794901,ASSOCIATE,America/Toronto,1711,CA
0738DGammon,1562727,ASSOCIATE,America/Toronto,1726,CA
1728SinSavoie,1805330,ASSOCIATE,America/Moncton,1728,CA
1762whilomena,1499492,ASSOCIATE,America/Toronto,1762,CA
01777ATMB,1780339,ASSOCIATE,America/Montreal,1777,CA
augerjessica,1635929,ASSOCIATE,America/Montreal,1792,CA
1811kennedyl,1765073,ASSOCIATE,America/Toronto,1811,CA
val123,1197980,SHIFT_LDR,America/Edmonton,1862,CA
Inderpreet77,1788313,ASSOCIATE,America/Montreal,1877,CA
1892fatema,1547085,ASSOCIATE,America/Toronto,1892,CA
1911Sangamjot,1663778,ASSOCIATE,America/Vancouver,1911,CA
1926emaan,1777388,ASSOCIATE,America/Toronto,1926,CA
0013SHunter,207645,ASSOCIATE,America/Toronto,13,CA
0046SKhalili,1815927,ASSOCIATE,America/Toronto,46,CA
0063MAARUP,287661,REST_MGR,America/Toronto,63,CA
JWafula,1817150,ASSOCIATE,America/Toronto,64,CA
0186RCrawley,214562,ASSOCIATE,America/Halifax,81,CA
2188DWalters,1751896,ASSOCIATE,America/St_Johns,114,CA
0149WBurns,152562,ASSOCIATE,America/Moncton,149,CA
182Tscott,1796702,ASSOCIATE,America/Moncton,182,CA
3231CGUY,308386,REST_MGR,America/Montreal,196,CA
0246cox,1803299,ASSOCIATE,Canada/Eastern,246,CA
1006KWhitson,127536,ASSISTANT_MGR,America/Toronto,281,CA
0314DBlack,1771095,ASSOCIATE,America/Toronto,314,CA
00331gmeier,318048,ASSOCIATE,America/Toronto,331,CA
0332MDhiman,1814124,ASSOCIATE,America/Toronto,332,CA
2518Sstang,155011,ASSOCIATE,America/Edmonton,349,CA
0382JenniferO'Neil,1796328,ASSOCIATE,America/St_Johns,382,CA
0396SBakhshi,102285,REST_MGR,America/Toronto,396,CA
399etingey,1791700,ASSOCIATE,America/Toronto,399,CA
0400JTaylor,144105,ASSOCIATE,America/Halifax,400,CA
0450Farnaz,1796815,ASSOCIATE,America/Toronto,450,CA
0463RJamisola,280431,ASSOCIATE,America/Vancouver,463,CA
0481jkaur,1812709,ASSOCIATE,America/Halifax,481,CA
0514sdavidson,282538,ASSOCIATE,America/Halifax,514,CA
Eshore0532,1819706,ASSOCIATE,America/Toronto,532,CA
1007ckeech,1036322,ASSOCIATE,America/Toronto,582,CA
599AFarnsworth,1802405,ASSOCIATE,America/Toronto,599,CA
0600mdacosta,263933,ASSOCIATE,America/Toronto,600,CA
1931kalpana,1788245,ASSOCIATE,America/Toronto,617,CA
0664SMccreadie,231650,ASSOCIATE,America/Toronto,664,CA
0667kfirth,1813495,ASSOCIATE,America/Halifax,667,CA
0681IRaymondcallaghan,140097,ASSOCIATE,America/Moncton,681,CA
0714Navdeep,1808555,ASSOCIATE,America/Toronto,714,CA
0833NEagle,48016,ASSOCIATE,America/Toronto,731,CA
0732SamL,1736333,ASSOCIATE,America/Toronto,732,CA
2731LGoudreau,101812,ASSOCIATE,America/Moncton,749,CA
0799Kumar,1639453,ASSOCIATE,America/Toronto,799,CA
0800MMiles,1084559,ASSOCIATE,Canada/Atlantic,800,CA
0817rjamal,1562649,ASSOCIATE,America/Toronto,817,CA
0864Essam,1645450,ASSOCIATE,America/Halifax,864,CA
3102CPalmer,1819340,ASSOCIATE,America/Vancouver,867,CA
0868galferez,1517017,ASSOCIATE,America/Vancouver,868,CA
0918AThibeault,1345160,ASSOCIATE,America/Toronto,918,CA
0931Ella,1775555,ASSOCIATE,America/Halifax,931,CA
0932NConnolly,1217762,ASSISTANT_MGR,America/Toronto,932,CA
0982AMaclennon,1768720,ASSOCIATE,America/Toronto,982,CA
1426TBrouwer,1349332,ASSOCIATE,America/Toronto,999,CA
1000Emma,1766733,ASSOCIATE,America/Toronto,1000,CA
1085LPROVENCAL,1659804,ASSOCIATE,America/Montreal,1085,CA
1149ynabih,1416427,MUM,America/Montreal,1149,CA
1199Tazeen,1645153,ASSOCIATE,America/Montreal,1199,CA
1200JKG,1774679,ASSOCIATE,America/Montreal,1200,CA
0658KFrenette,257187,ASSISTANT_MGR,America/Halifax,1217,CA
1285bobbis,1630267,ASSOCIATE,America/Toronto,1285,CA
2654rahman,1262601,ASSOCIATE,America/Montreal,1318,CA
1332MKaur,1726695,SHIFT_LDR,America/Halifax,1332,CA
1335Aali,1768776,ASSOCIATE,America/Edmonton,1335,CA
2664edelh,1617049,ASSOCIATE,America/Toronto,1336,CA
1386Ravneet,1774715,ASSOCIATE,America/Edmonton,1386,CA
1417VIrwin,1649155,ASSOCIATE,America/Toronto,1417,CA
1450JTabernero,1778502,ASSOCIATE,America/Vancouver,1450,CA
1468lbahal,1739953,ASSOCIATE,America/Vancouver,1468,CA
1485ronda,1714007,SHIFT_LDR,America/Toronto,1485,CA
1518mfotheringham,1778336,ASSOCIATE,America/Toronto,1518,CA
1535SLeger-Moraal,1801890,ASSOCIATE,America/Toronto,1535,CA
1536NRani,1653272,ASSOCIATE,America/Toronto,1536,CA
1553RSchmidt1,216765,SHIFT_LDR,America/Toronto,1553,CA
1600SSubair,1809906,ASSOCIATE,America/Toronto,1600,CA
1603JB2,1122375,ASSOCIATE,America/Toronto,1603,CA
1617james,1819944,ASSOCIATE,America/Moncton,1617,CA
1650NMYTHILY,206518,SHIFT_LDR,America/Toronto,1650,CA
1667valero,1656018,ASSOCIATE,America/Halifax,1667,CA
ASheridan,1818246,MUM,America/Toronto,1668,CA
1685JWoods,189111,SHIFT_LDR,America/Toronto,1685,CA
1718LLinfieldFrampton,1714670,ASSOCIATE,America/Toronto,1718,CA
Joyce1735,1485740,ASSOCIATE,America/Toronto,1735,CA
vidulaw,1802379,ASSOCIATE,America/Toronto,1736,CA
1319RHebert,30197,SHIFT_LDR,America/Halifax,1753,CA
1786KPrice,1805673,ASSOCIATE,America/Toronto,1786,CA
1800Komathie,249746,ASSOCIATE,America/Toronto,1800,CA
1803EthanP,1817458,ASSOCIATE,America/Vancouver,1803,CA
1817SSmith2,248239,REST_MGR,America/Toronto,1817,CA
1850marora,1722354,ASSOCIATE,America/Toronto,1850,CA
1867EBrunelle,281795,MUM,America/Toronto,1867,CA
Arujan1868,1794568,ASSOCIATE,America/Toronto,1868,CA
1918aa,1074056,ASSISTANT_MGR,America/Montreal,1918,CA
0243CRestuccia,226094,MUM,America/Toronto,15,CA
0030Sandhu,1775877,ASSOCIATE,America/Toronto,30,CA
0065SSmith,131584,ASSOCIATE,America/Halifax,65,CA
0079psood,1775653,ASSOCIATE,America/St_Johns,79,CA
0115SSAMONTE,210570,ASSOCIATE,America/Vancouver,115,CA
JKaur116,1783408,ASSOCIATE,America/Toronto,116,CA
2678sfogarty,15351,MUM,America/Toronto,129,CA
0130marcantoine,1802539,ASSOCIATE,America/Montreal,130,CA
0137CSpearns,44165,REST_MGR,America/Toronto,165,CA
179JEDadag,1788076,ASSOCIATE,America/Edmonton,179,CA
ClaudetteS,323306,ASSOCIATE,America/Toronto,215,CA
0229prkaur,1703046,ASSOCIATE,America/Vancouver,229,CA
0230NSweetapple,1334571,ASSOCIATE,America/St_Johns,230,CA
sahimwaiss265,1767277,ASSOCIATE,America/Montreal,265,CA
3616cjordan,1158022,ASSOCIATE,America/Regina,279,CA
0280JSingh,1785483,ASSOCIATE,America/Halifax,280,CA
0316DSpells,125534,SHIFT_LDR,America/Toronto,316,CA
330josephm,1503919,ASSOCIATE,America/Edmonton,330,CA
0380pia,1434179,SHIFT_LDR,America/Toronto,380,CA
CFrenchy,1821271,ASSOCIATE,America/Vancouver,415,CA
0416KHartman,209082,ASSOCIATE,America/Toronto,416,CA
0430aleeya,1711400,ASSOCIATE,America/Montreal,430,CA
1594Terrell,314551,ASSOCIATE,America/Toronto,466,CA
Shelbie.Deyoung,1710525,ASSOCIATE,America/Halifax,480,CA
0069dspringer,254015,MUM,America/Moncton,515,CA
0516COsorio,1756266,ASSOCIATE,America/Vancouver,516,CA
avickers,1020889,ASSOCIATE,America/Toronto,530,CA
0565jake,1730890,ASSOCIATE,America/Toronto,565,CA
566wandayuill,49075,ASSOCIATE,America/Halifax,566,CA
0580BMyers,1765067,ASSOCIATE,America/Halifax,580,CA
2616COURTNEYW,120001,MUM,America/Toronto,615,CA
616JLewis,1770565,ASSOCIATE,America/Toronto,616,CA
3244jfox,1251723,ASSOCIATE,America/Edmonton,665,CA
9MGoss,1735612,ASSOCIATE,America/Toronto,666,CA
salma751,1437339,ASSOCIATE,America/Montreal,751,CA
765,1762563,ASSOCIATE,America/Halifax,765,CA
0766CWyatt,1258370,MUM,America/Halifax,766,CA
Bhadresh55,1656488,ASSOCIATE,America/Toronto,815,CA
2490Ayanthini,1451192,REST_MGR,America/Toronto,816,CA
0865Duncan,1763043,ASSOCIATE,America/Halifax,865,CA
901Rukavina,1235727,ASSOCIATE,America/Toronto,901,CA
0915bmackey,1806878,ASSOCIATE,America/Moncton,915,CA
3035ASnowboard,1576961,ASSOCIATE,America/Toronto,916,CA
0965MGuevara,1813875,ASSOCIATE,America/St_Johns,965,CA
1712AAhmed,1504015,SHIFT_LDR,America/Toronto,966,CA
9214tabasuma,1806522,ASSOCIATE,America/Toronto,1001,CA
1065KBanfield,1289296,REST_MGR,America/Toronto,1065,CA
1066DPereira,1821817,ASSOCIATE,America/Toronto,1066,CA
1101Chohner,1265988,ASSOCIATE,America/Toronto,1101,CA
1115Rachelw,1791487,ASSOCIATE,America/Toronto,1115,CA
1116jami,1489262,REST_MGR,America/Toronto,1116,CA
1151GMinville,1792723,ASSOCIATE,America/Montreal,1151,CA
Yash1234,1716168,ASSOCIATE,America/Winnipeg,1152,CA
1202ashleyl,1821715,ASSOCIATE,America/Toronto,1202,CA
454ggirard,1562772,ASSOCIATE,America/Montreal,1215,CA
1216MBrar,1819284,ASSOCIATE,America/Toronto,1216,CA
1252ashain,1416439,MUM,America/Toronto,1252,CA
1301LJoshua1,1671793,ASSOCIATE,America/Toronto,1301,CA
1316Katryne,1801853,ASSOCIATE,America/Montreal,1316,CA
1351RGaudet,1730108,ASSOCIATE,America/Toronto,1351,CA
1352hsawyer,1808921,ASSOCIATE,America/Toronto,1352,CA
1402ewarriner,1542756,ASSOCIATE,America/Toronto,1402,CA
1416nsohajee,1517856,ASSOCIATE,America/Edmonton,1416,CA
1452cook,1587270,ASSOCIATE,America/Halifax,1452,CA
1502KHenry,1815330,ASSOCIATE,America/Toronto,1502,CA
1516ANickless,1497653,ASSOCIATE,America/Toronto,1516,CA
1551BArmstrong,1729481,ASSOCIATE,America/Toronto,1551,CA
1552BFoley,1624775,ASSOCIATE,America/Toronto,1552,CA
1566mghas,1517463,ASSOCIATE,America/Vancouver,1566,CA
barbara1601,1525569,ASSOCIATE,America/Moncton,1601,CA
1602Tarandeep,1809912,ASSOCIATE,America/Toronto,1602,CA
1651Sonia,1617658,SHIFT_LDR,America/Toronto,1651,CA
1652tle,1760506,ASSOCIATE,America/Toronto,1652,CA
1687alicia,1623162,ASSOCIATE,America/Toronto,1687,CA
711neustaquio,1542439,REST_MGR,America/Vancouver,1701,CA
1702drunz,1591306,ASSOCIATE,America/Montreal,1702,CA
1737anam,1814495,ASSOCIATE,America/Montreal,1737,CA
1751zhunter,1572401,ASSOCIATE,America/Vancouver,1751,CA
1752Mbhavsar,1791069,ASSOCIATE,America/Toronto,1752,CA
Mariel1787,1606336,SHIFT_LDR,America/Winnipeg,1787,CA
Souida,1821987,ASSOCIATE,America/Moncton,1802,CA
1837mahmad,1526245,ASSOCIATE,America/Toronto,1837,CA
1851KKajal,1767767,ASSOCIATE,America/Winnipeg,1851,CA
1852virginia,1572608,ASSOCIATE,America/Montreal,1852,CA
1813NDhaliwal,1580501,SHIFT_LDR,America/Toronto,1887,CA
1901AReinald,1584838,ASSOCIATE,America/Toronto,1901,CA
0011jmckinnon,1044716,ASSOCIATE,America/Toronto,11,CA
0018GSmith-Psutka,1808205,ASSOCIATE,America/Toronto,18,CA
0041ABalcom,143890,MUM,America/Halifax,41,CA
75JOHNY,1659536,SHIFT_LDR,America/Toronto,75,CA
0077Ashtyn,1797663,ASSOCIATE,America/Halifax,77,CA
3100EsraJ,1646990,ASSOCIATE,America/Winnipeg,118,CA
120DDuggan,1810321,ASSOCIATE,America/Toronto,120,CA
0175mmont,1713133,ASSOCIATE,America/Montreal,175,CA
0177MDevries,1820267,ASSOCIATE,America/Toronto,177,CA
mandeep184kaur,1793044,ASSOCIATE,America/Toronto,184,CA
211GKaur,1768657,SHIFT_LDR,America/Toronto,211,CA
Wassim91,1760207,ASSOCIATE,America/Montreal,218,CA
275EMendoza,1766585,ASSOCIATE,America/St_Johns,275,CA
0277Makayla,1799077,ASSOCIATE,America/Halifax,277,CA
0284jbkaur,1795561,ASSOCIATE,America/Vancouver,284,CA
311Jasmeend,1750152,ASSOCIATE,America/Vancouver,311,CA
0320nwenner,1771062,ASSOCIATE,America/Edmonton,320,CA
louisfelixlachance,1771509,ASSOCIATE,America/Montreal,354,CA
1589LDaine,1789629,ASSOCIATE,America/Halifax,377,CA
0418darsenault,1726970,ASSOCIATE,America/Halifax,418,CA
1548LStright,1075575,REST_MGR,America/Halifax,420,CA
anthony454,1789364,ASSOCIATE,America/Montreal,454,CA
477GKealy,1241192,ASSOCIATE,America/Halifax,477,CA
0484Rafaih,1577603,ASSOCIATE,America/Toronto,484,CA
mayacareau511,1775708,ASSOCIATE,America/Montreal,511,CA
0518TMartini,1642188,ASSOCIATE,America/Toronto,518,CA
520daniel,1720898,ASSOCIATE,America/Toronto,520,CA
Simon577,1583419,SHIFT_LDR,America/Toronto,577,CA
0584so'dell,1767008,ASSISTANT_MGR,America/Toronto,584,CA
0611SGallagher,1615713,ASSOCIATE,America/Toronto,611,CA
2068manjotk,1753765,SHIFT_LDR,America/Halifax,613,CA
AmranA,1135541,ASSOCIATE,America/Toronto,620,CA
2649pvishrut,1763582,SHIFT_LDR,America/Edmonton,654,CA
2328asimard,1624913,ASSOCIATE,America/Montreal,677,CA
711nzafar,1407094,MUM,America/Toronto,711,CA
0713daraji,1406680,MUM,America/Toronto,713,CA
0632KMartin,159785,ASSOCIATE,America/Halifax,718,CA
0754Gbal,1564000,ASSOCIATE,America/Toronto,754,CA
2019SMckenize,1327067,ASSOCIATE,America/Toronto,777,CA
811kauger,1752351,ASSOCIATE,America/Toronto,811,CA
0813mdonis,288860,SHIFT_LDR,America/Toronto,813,CA
0818bhaumik,1690375,ASSOCIATE,America/Toronto,818,CA
0820Jeyaliny,300470,ASSISTANT_MGR,America/Toronto,820,CA
0847pthomsen,1815558,ASSOCIATE,America/Vancouver,847,CA
Gwensmith,315303,ASSOCIATE,America/Halifax,854,CA
877mparker,1790552,ASSOCIATE,America/Moncton,877,CA
0911jcloutier,229212,SHIFT_LDR,America/Toronto,911,CA
0913NKaur,1812072,ASSOCIATE,America/Toronto,913,CA
947Tozer,256920,REST_MGR,America/Edmonton,947,CA
0954Mstubbins,1698840,ASSOCIATE,America/Toronto,954,CA
1013srisdon,1768453,ASSOCIATE,America/Montreal,1013,CA
joncab,1602865,ASSOCIATE,America/Toronto,1020,CA
1054akaur,1518296,ASSOCIATE,America/Edmonton,1054,CA
1113chayne,1553285,ASSOCIATE,America/Edmonton,1113,CA
wilsonv,1778139,ASSOCIATE,America/Edmonton,1120,CA
1147kceletti,1524559,ASSOCIATE,America/Toronto,1147,CA
1154jallen,1787275,ASSOCIATE,America/Halifax,1154,CA
BALJEET1156,1549543,ASSOCIATE,America/Regina,1156,CA
1298JGauvin,101791,REST_MGR,America/Toronto,1211,CA
SomJas,1535813,SHIFT_LDR,America/Toronto,1213,CA
1247stremblay,1737472,ASSOCIATE,America/Montreal,1247,CA
elyse1254,1591487,ASSOCIATE,America/Montreal,1254,CA
1256patricias,1817748,ASSOCIATE,America/Montreal,1256,CA
1290LDerbyshire,1621160,ASSOCIATE,America/Toronto,1290,CA
1311SHossain,1727939,ASSOCIATE,America/Vancouver,1311,CA
Braeden1320,1548818,ASSOCIATE,America/Toronto,1320,CA
1390SSlater,1791828,ASSOCIATE,America/Toronto,1390,CA
1447Kumbi,1557051,ASSOCIATE,America/St_Johns,1447,CA
1454Dlosey,1791577,ASSOCIATE,America/Toronto,1454,CA
1456elauzon,1637484,ASSOCIATE,America/Toronto,1456,CA
1490llmandap,1805838,ASSOCIATE,America/Edmonton,1490,CA
2018tano,1509666,ASSOCIATE,America/Toronto,1513,CA
1520BTanton,129490,ASSOCIATE,America/Toronto,1520,CA
1547tadams,1517501,ASSOCIATE,America/Edmonton,1547,CA
1832emily,1734715,ASSOCIATE,America/Toronto,1549,CA
1554sarahc,1818025,ASSOCIATE,America/Moncton,1554,CA
1556JPeters,1652725,ASSOCIATE,America/Toronto,1556,CA
amanda1590,1732623,SHIFT_LDR,America/Toronto,1590,CA
rhonda1613,1742532,ASSOCIATE,America/Toronto,1613,CA
1647Christian,1816557,ASSOCIATE,America/Toronto,1647,CA
Ashlee4271,1523241,MUM,America/Toronto,1649,CA
1654pprosper,1800270,ASSOCIATE,America/Halifax,1654,CA
1690ZGeyshick,1487945,SHIFT_LDR,America/Toronto,1690,CA
Jen1713,1753865,MUM,America/Toronto,1713,CA
Mohsana1747,1565339,ASSOCIATE,America/Edmonton,1747,CA
1749Brenda,1728392,ASSOCIATE,America/Toronto,1749,CA
1700DPollard,203151,ASSOCIATE,America/Toronto,60,CA
0085michelle,1787093,ASSOCIATE,America/Toronto,85,CA
0440JConfiant,165902,ASSOCIATE,America/Halifax,110,CA
0128lfugere,1747259,SHIFT_LDR,America/Montreal,128,CA
0135LNicholson,134494,SHIFT_LDR,America/Halifax,135,CA
0153CLocke,1811062,ASSOCIATE,America/Toronto,153,CA
1435mwaite,1007140,SHIFT_LDR,America/Halifax,192,CA
0203cgrondin,1621013,SHIFT_LDR,America/Montreal,203,CA
0242BKlebert,135162,ASSOCIATE,America/Halifax,242,CA
0260RTrudeau,1784930,ASSOCIATE,America/Toronto,260,CA
3063LTurgeon,1027196,REST_MGR,America/Montreal,285,CA
0310Emily,1806526,ASSOCIATE,America/Toronto,310,CA
04885CBESSETTE,1446727,SHIFT_LDR,America/Montreal,328,CA
0229dsharma,1721064,ASSOCIATE,America/Vancouver,335,CA
2780dMacNevin,105265,MUM,America/Regina,378,CA
marie-eve0392,1710571,ASSOCIATE,America/Montreal,392,CA
Ochaudhry,1545963,ASSOCIATE,America/Toronto,421,CA
TDLD519,323776,REST_MGR,America/Toronto,442,CA
0446Bautistam,1786643,SHIFT_LDR,America/Vancouver,446,CA
0460LPham,187874,ASSISTANT_MGR,America/Toronto,460,CA
sakouahou,1788510,ASSOCIATE,America/Montreal,467,CA
2265amela,1247118,ASSISTANT_MGR,America/Halifax,485,CA
0510QJackson,1772559,ASSOCIATE,America/Toronto,510,CA
0535TCarter,133181,ASSOCIATE,America/Toronto,535,CA
0553rjeans,1804785,ASSOCIATE,America/St_Johns,553,CA
0578MBasit,298741,ASSOCIATE,America/Toronto,578,CA
0596Hiba,1778782,ASSOCIATE,America/Toronto,596,CA
0603AMendoza,211062,ASSOCIATE,America/Yellowknife,603,CA
Christiandave,1799956,ASSOCIATE,America/Whitehorse,621,CA
0646Jonalyn,1338627,ASSISTANT_MGR,America/Edmonton,646,CA
catherine660,1772718,ASSOCIATE,America/Halifax,660,CA
0575BClarkson,163279,ASSOCIATE,America/Halifax,685,CA
710utpal,1741085,ASSOCIATE,America/Toronto,710,CA
728EAbad,1359935,ASSOCIATE,America/Edmonton,728,CA
suzanne735,1809628,ASSOCIATE,America/Moncton,735,CA
753ksataar,1410751,MUM,America/Toronto,753,CA
0778NKaur,1808628,ASSOCIATE,America/Toronto,778,CA
0796gbhangal,1293519,MUM,America/Toronto,796,CA
803elisha,1606238,ASSOCIATE,America/Toronto,803,CA
0821JSingh,1778485,ASSOCIATE,America/Winnipeg,821,CA
AleenaK0846,1597199,ASSISTANT_MGR,America/Toronto,846,CA
Alberto123,1817224,ASSOCIATE,America/Montreal,860,CA
4662Bmainprize1,1710444,SHIFT_LDR,America/Halifax,871,CA
0885UpinderK,1820899,ASSOCIATE,America/Toronto,885,CA
910Archery,1641589,ASSOCIATE,America/Edmonton,910,CA
0914mafan,1813662,ASSOCIATE,America/Toronto,914,CA
928amanda,1553758,SHIFT_LDR,America/Toronto,928,CA
0935SHenn,1797020,ASSOCIATE,America/Vancouver,935,CA
2577LBell,1573795,ASSISTANT_MGR,America/Toronto,939,CA
0996MMilmine,1426593,ASSOCIATE,America/Toronto,996,CA
1003MarleneK,236928,ASSOCIATE,America/Toronto,1003,CA
1021HBorje,1812993,ASSOCIATE,America/Toronto,1021,CA
1046CGenio,181197,ASSOCIATE,America/Vancouver,1046,CA
1064kpatel,1518297,ASSOCIATE,America/Edmonton,1064,CA
6305KAllen,1483542,ASSOCIATE,America/Toronto,1071,CA
1237ECuenca,1719232,ASSOCIATE,America/St_Johns,1089,CA
0002bcarrjohnson,1528533,SHIFT_LDR,America/Toronto,1114,CA
1139guillaumeb,1818143,ASSOCIATE,America/Montreal,1139,CA
trevorpolis,1647758,REST_MGR,America/Toronto,1153,CA
1203isiebers,1749431,ASSOCIATE,America/Toronto,1203,CA
1221RGutierrez,1652285,ASSOCIATE,America/Toronto,1221,CA
Palak1246,1821183,ASSOCIATE,America/Winnipeg,1246,CA
1289Mariah,1793557,ASSOCIATE,America/Toronto,1289,CA
1314alejandro,1812925,ASSOCIATE,America/Vancouver,1314,CA
1459SBawa,1746424,SHIFT_LDR,America/Regina,1339,CA
1353GSingh,1697951,ASSOCIATE,America/Toronto,1353,CA
1378DBuchanan,1546387,ASSOCIATE,America/Toronto,1378,CA
2312PBhatia,1742381,ASSOCIATE,America/Vancouver,1382,CA
1403BSDARBO,1685974,ASSOCIATE,America/Toronto,1403,CA
1446Kirti,1777004,ASSOCIATE,America/Halifax,1446,CA
1464Jeffrey,1616963,ASSOCIATE,America/Toronto,1464,CA
KSchrieber,1822532,ASSOCIATE,America/Toronto,1514,CA
1532JTate,1591124,ASSOCIATE,America/Halifax,1532,CA
1539Kweir,1802061,ASSOCIATE,America/St_Johns,1539,CA
1557henry,1681861,ASSOCIATE,America/Toronto,1557,CA
1582naveen,1814005,ASSOCIATE,America/Toronto,1582,CA
DeserayP,1725753,ASSISTANT_MGR,America/Toronto,1596,CA
1621juan,1770766,ASSOCIATE,America/Toronto,1621,CA
1646richer,1578363,ASSOCIATE,America/Montreal,1646,CA
1664MTam,1816067,ASSOCIATE,America/Toronto,1664,CA
1671ATounkara,1766685,ASSOCIATE,America/Toronto,1671,CA
1689JPascual,1735928,ASSOCIATE,America/Vancouver,1689,CA
2949yang,1588064,ASSOCIATE,America/Edmonton,1714,CA
1732KShields,1357325,ASSOCIATE,America/Vancouver,1732,CA
ADoiron,1781407,ASSOCIATE,America/Toronto,1739,CA
0012AF,178499,ASSOCIATE,America/Toronto,12,CA
ashleymc,1820474,ASSOCIATE,America/Toronto,47,CA
0062ASmith,1071190,ASSOCIATE,America/Toronto,62,CA
nnajmuddin,1810002,ASSOCIATE,America/Toronto,98,CA
1907JTalbot,247710,ASSOCIATE,America/Toronto,112,CA
0148IqraA,1707304,ASSOCIATE,America/Toronto,148,CA
1874KBruder,1190808,ASSOCIATE,America/Toronto,162,CA
0197ADavies,1813490,ASSOCIATE,America/Toronto,197,CA
0198PGurung,1549879,SHIFT_LDR,America/Halifax,198,CA
0233jaimin,1802521,ASSOCIATE,America/Toronto,233,CA
0247aroosha,1442142,ASSOCIATE,America/Toronto,247,CA
mank26737,1805696,ASSOCIATE,America/Toronto,248,CA
283valentina,1126330,ASSOCIATE,America/Edmonton,283,CA
0297sblacksmith,1811881,ASSOCIATE,America/Winnipeg,297,CA
298xavier,1544784,ASSOCIATE,America/Montreal,298,CA
0118RKaur,1815491,ASSOCIATE,America/Winnipeg,333,CA
347JakebaM,1480087,ASSOCIATE,America/Toronto,347,CA
0348McLean,1819519,ASSOCIATE,America/Edmonton,348,CA
0397JBerthelet,1288104,ASSOCIATE,America/Montreal,397,CA
0398terri,1808825,ASSOCIATE,America/Halifax,398,CA
0433Swapneel,1384989,SHIFT_LDR,America/St_Johns,433,CA
0447MPeters,1818653,ASSOCIATE,America/Toronto,447,CA
0448KGallant,1494892,REST_MGR,America/Halifax,448,CA
0483kmercer,1806866,ASSOCIATE,America/Moncton,483,CA
497Showe,1357535,ASSOCIATE,America/Moncton,497,CA
533MeganW,1782342,ASSOCIATE,America/Edmonton,533,CA
0548LDagher,1331571,SHIFT_LDR,America/Toronto,548,CA
0768BVaid,1767685,ASSOCIATE,America/Toronto,583,CA
bjboyer,1486941,ASSOCIATE,America/Toronto,598,CA
0633CRivard,1782904,ASSOCIATE,America/Toronto,633,CA
1647RMallhi,1565918,REST_MGR,America/Toronto,634,CA
2898Trichards,1713012,ASSISTANT_MGR,America/Moncton,647,CA
0648rdibiase,1523712,ASSOCIATE,America/Toronto,648,CA
Kariss,1816863,ASSOCIATE,America/Toronto,683,CA
